Question,Answer,Comment,Instruction,Render As
"その著名な〇学者に敬意を表して、巨大な石〇が建てられた。
その著名な〇学者に敬意を表して記念〇が建てられた。",哲碑,"碑:tombstone;monument
哲:philosophy;clear",Guess the hidden Kanji,Text
"「今、行動を起こせ」という、それが伝える実際的な意味に加えて、即座の行動がなぜ重要であるかという多くの理由をも、言外に示〇していたのであった。
アントレの書物の事実誤認の数は、アベルが示〇した数よりも相当に少ない。
彼は私の示〇に単に肩をすくめて無視した。",唆,"唆:tempt;seduce;instigate;promote",Guess the hidden Kanji,Text
"「ちょっと目つぶってて」とトムが囁いた。メアリーが目をつぶると、トムはメアリーの〇にそっとキスをした。
ゴリラは話すのに〇や舌を使うことができないが、別の方法で人々とコミュニケーションができるのである。
「〇が切れてるけど、どうしたの？」「弟とふざけ合ってたらさぁ、口蹴られちゃったんだ」",唇,"唇:lips",Guess the hidden Kanji,Text
"〇一、人生に意味を与えてくれるような芸術作品の中に美しい人生と言うものも含めて考える事によって、私は後にこの途方もない考えを修正したのだが、それでも私が尊重していたのはやはり美であった。
長年の間、私は美だけが人生に意義を与えてくれるものであり、このごみごみした地上で次々と引き継がれる世代に課せられる〇一の目的とは、時々芸術家を生み出すことだと思っていた。
そして、とりわ、この国の再建に加わるように尋ねよう、221年間アメリカにおいて行われたきた〇一の方法-硬くなった手で一つずつブロックを積み上げ、レンガを積み上げるように。",唯,"唯:solely;only;merely;simply",Guess the hidden Kanji,Text
"〇介さんは、このお屋敷で、ずっとお勉強しているんです。いわゆるホームスクーリングという形ですね。
憤せずんば〇せず。非せずんば発せず。一隅を挙げて三隅を以って反らざれば、則ち復せざるなり。
というわけで、人材を〇発するためのセンターが日本に作られるべきであろう。",啓,"啓:disclose;open;say",Guess the hidden Kanji,Text
"恐〇のその犠牲者は、ここ何年間というもの口止め料を払ってきた。だが、今では、それは愚かなことだと悟り、もうびた一文払わないことに決めた。
友人がトロフィーを手渡されたとき、私は〇采せずにはいられなかった。
早稲田大学における彼の最後の講義は、万雷の拍手〇采を浴びた。",喝,"喝:hoarse;scold",Guess the hidden Kanji,Text
"ただ、一さいは過ぎて行きます。自分がいままで阿鼻叫〇で生きて来た所謂「人間」の世界に於いて、たった一つ、真理らしく思われたのは、それだけでした。
だから我々は新しい愛国心とを〇起して、我々一人ひとりが援助して、一生懸命働き、我々自身ではなく互いに面倒を見る決心する責任を呼び起こそう。
「亜佐美先輩が、ヒロシくんが真田先輩とキスした～って泣き〇いていたので」「な、泣き〇いてないよ～」",喚,"喚:yell;cry;call;scream;summon",Guess the hidden Kanji,Text
"彼の記憶〇失は物理的な記憶障害というよりは心理的な障害である。
最近は何をやっても旨く行かないから、自信〇失だよ。
戦意を〇失させるのが勝利への近道。",喪,"喪:miss;mourning",Guess the hidden Kanji,Text
"〇煙者は、他の皆と同様に、自分達の趣味の欠点に気づいてはいるのだが、２つの理由から、そうしたことを知っていても何とか気にしないようにしているのである。
〇煙による短期的な影響には、体調が悪いこと、ぜいぜい息をすること、病気に対する抵抗力の全般的な低下、口臭、肌荒れなどが含まれる。
第２に、〇煙者は、いずれにせよ〇煙は自分ではまったくどうにもならないと信じ込んでいるのである。",喫,"喫:consume;eat;drink;smoke;receive (a blow)",Guess the hidden Kanji,Text
"公共の場で〇煙は〇えてください。
〇煙をお〇え下さい。",喫控,"喫:consume;eat;drink;smoke;receive (a blow)
控:withdraw;draw in;hold back;refrain from;be moderate",Guess the hidden Kanji,Text
"あれはただの威〇射撃だったんです。
私は彼の威〇をぜんぜん怖くない。",嚇,"嚇:menacing;dignity;majesty;threaten",Guess the hidden Kanji,Text
"国際アムネスティは、政治〇への支援として一般市民による抗議活動を組織することがしばしばある。
ここから逃げたって同じ、死刑〇はどこにも居るし誰もが犠牲者。
その〇人が有罪であることは、否定することができない。",囚,"囚:captured;criminal;arrest;catch",Guess the hidden Kanji,Text
"システィナ礼拝堂は、１４７３年にバティカン宮殿内に建立された〇大な礼拝堂です。
気宇〇大な計画もいいけれど、まずは自分の足元を固めることから始めてほしいよ。
この〇大な大聖堂の建立は中世にまでさかのぼる。",壮,"壮:robust;manhood;prosperity",Guess the hidden Kanji,Text
"スレートの小道では芝は刈り残されており、雑草も残っており、道路のそばの生け〇の外側の芝は刈っていないことが多かった。
言葉ではうまく表現できないけど、日本とアメリカの文化や生活スタイルの違いを〇間見た気がした。
折角なお天気な日なので、今日は〇を塗り替えた方がいいと思います。",垣,"垣:hedge;fence;wall",Guess the hidden Kanji,Text
"しかしね、他の人は知らないけれど俺の場合、時間があったらあっただけやりたいことで〇まってしまう。必要も欲求も感じないことをやるひまはないな。
ツイッターを始める前は一日中日記を書いていた。朝から晩まで日記帳を触っていたから、十数ページ〇めた頃にはボロボロになっていた。
あなたがメールの山に〇もれているのは知っていますが、私が先週送ったメールの返事をお願いできませんでしょうか。",埋,"埋:bury;be filled up;embedded",Guess the hidden Kanji,Text
